# تعريب Kentum — حوارات اللعبة
# المفتاح: معرّف المحادثة : معرّف المدخل : اسم الحقل
# صوت الشخصيات: كِنت ساخر وعفوي، O.R.B. رسمي جاف دقيق (بإشارات مقصودة إلى HAL 9000).
key	ar
84:11:Dialogue Text	سأترك صديقا عزيزا علي يشرح لك. ادخل واكتشف بنفسك.
84:12:Dialogue Text	سيذكر التاريخ هذه الغرفة بوصفها المكان الذي بدأ منه الطريق إلى الحضارة.
84:13:Dialogue Text	الطريق يبدو مغبرا ومليئا بخيوط العنكبوت.
84:14:Dialogue Text	شاشتي تحدق في المستقبل، لا في الحاضر الموبوء بالعناكب. والآن انتبه.
84:15:Dialogue Text	في هذه الغرفة ستجد أهدافك التالية.
84:16:Dialogue Text	وما هي؟
80:21:Dialogue Text	تحياتي! أنا ناتي، مساعد غرفة البنية التحتية. أرى أنك تحاول إعادة إطلاق البشرية.
80:22:Dialogue Text	فلنبدأ التكفير إذا! الآلة التي بجانبي تجمع الأغراض الحيوية لبدء حضارة جديدة.
80:23:Dialogue Text	من فضلك أودع المواد التي يمكن استخدامها لبناء البنى التحتية.
80:25:Dialogue Text	يمكن أن تكون هذه المواد أي نوع من الخام، أو الأغصان، أو الحطام الفضائي، أو السبائك، أو الفحم، أو الطين. وحتى الغراء وجلد الحيوان!
80:26:Dialogue Text	أرى أنك أنجزت المرحلة الأولى. تهانينا!
80:27:Dialogue Text	لكننا ما زلنا نحتاج مزيدا من الأغراض. هيا إلى العمل أيها الموظف!
80:28:Dialogue Text	اكتملت المرحلة الثالثة الآن. هنيئا!
80:29:Dialogue Text	لكن مستشعراتي تخبرني أن المواد ما زالت غير كافية. أي أن أمامك عملا بعد. لطيف، أليس كذلك؟
80:30:Dialogue Text	تمت تلبية احتياجات غرفة البنية التحتية من المواد.
80:31:Dialogue Text	تهانينا على إتمام هذه المهمة البليدة.
80:32:Dialogue Text	لم تستوف المرحلة الثانية بعد.
80:33:Dialogue Text	لم تستوف المرحلة الثالثة بعد.\n
80:34:Dialogue Text	هذا هو الجحيم. لقد مت والآن أكفر عن خطاياي.
80:35:Dialogue Text	إذا صرت الآن ساعي بريد، أجمع الأشياء وأحضرها إلى هنا.
80:36:Dialogue Text	بالطبع لا! أنا أفضل مصطلح «بغل حمولة». جمعا موفقا!
80:37:Dialogue Text	4...
80:38:Dialogue Text	3...
80:39:Dialogue Text	اهرب! اهرب!!!
80:40:Dialogue Text	أمزح فقط! وحدة التدمير الذاتي أوقف إنتاجها منذ أربعة طرز يا سخيف.
80:43:Dialogue Text	سيدمر هذا المساعد الآلي نفسه خلال 5...
80:45:Dialogue Text	هل تود بعض المساعدة؟
80:46:Dialogue Text	تذكر، نحتاج أي نوع من الخام، والأغصان، والحطام الفضائي، والسبائك، والفحم، والطين. وحتى الغراء وجلد الحيوان!
85:4:Dialogue Text	أحسنت، لقد أنجزت المرحلة الأولى.
85:5:Dialogue Text	وكم بقي منها؟
85:6:Dialogue Text	ذلك سيفسد المفاجأة. لكن أمامك طريق طويل.
89:4:Dialogue Text	مهاراتك في الجمع تتحسن كثيرا.
89:5:Dialogue Text	قمامة أحدهم كنز روبوت واع آخر. والآن اذهب واغنم بعض الغنائم يا بحار.
89:6:Dialogue Text	أشعر وكأنني أجمع القمامة.
90:6:Dialogue Text	لقد لبيت كل احتياجات غرفة البنية التحتية من المواد. هل تشم ذلك؟
90:7:Dialogue Text	العفن؟
90:8:Dialogue Text	رائحته كرائحة التقدم.
90:9:Dialogue Text	أنا شبه متأكد أنه عفن. هل التنفس هنا آمن أصلا؟
90:10:Dialogue Text	قطعا لا. لكنه سيصبح آمنا مع الوقت. حاول أن تحبس أنفاسك قدر المستطاع حتى ذلك الحين.
95:6:Dialogue Text	لقد فعلت ذلك بالفعل.
95:7:Dialogue Text	هذه هي غرفة الزراعة.
95:8:Dialogue Text	التقنية في هذه الغرفة ستمكن مستقبل البشرية من الاكتفاء الذاتي.
95:9:Dialogue Text	هل ستكون هذه غرفة أخرى فيها صندوق أضع فيه كمية سخيفة من المواد؟
95:10:Dialogue Text	لحسن حظك، في الداخل صديق يستطيع أن يجيبك.
81:37:Dialogue Text	هلا وغلا! أنا روري الريفي، شريكك الآلي الأمين.
81:38:Dialogue Text	أقدر المجاملة يا سيدي. والآن انظر هناك بعيدا. أترى ذلك الشيء الكبير الذي يشبه المكعب؟
81:39:Dialogue Text	هناك ستودع البذور. نحتاج كل بذرة تقع في يدنا حتى نبدأ ببناء بعض المزارع.
81:40:Dialogue Text	طيب جدا يا صاحبي صفراء البطن. ورافقتك أنظمة التشغيل.
81:41:Dialogue Text	لا يصدق. حسنا، سأحضر البذور إلى الآلة.
81:42:Dialogue Text	بارك الله فيك، لقد أنجزت المرحلة الأولى.
81:43:Dialogue Text	والتالية ستكون عسيرة، أقولها لك من الآن.
81:44:Dialogue Text	يا للعجب. نجحت في إتمام المرحلة الثانية.
81:45:Dialogue Text	بضع مئات أخرى من البذور وننتهي.
81:46:Dialogue Text	تهانينا، لقد أتممت كل المراحل! لا بد أنك سعيد كالمحار.
81:47:Dialogue Text	ناديني إن احتجتني!
81:48:Dialogue Text	المرحلة الثانية ما زالت بعيدة يا بني.\n
81:49:Dialogue Text	البذور ما زالت غير كافية، لا تنتفخ في بذلة الفضاء أكثر من مقاسك.
81:50:Dialogue Text	أرأيت يا O.R.B.؟ لهجة راعي بقر. أخيرا هناك من يستمتع بوقته.
81:51:Dialogue Text	إذا علي إحضار بذرة من كل نبتة أجدها؟
81:52:Dialogue Text	كلا، مجرد كومة بذور من أي نبتة تفي بالغرض.
81:53:Dialogue Text	لكن كيف يساعد ذلك؟ لا يمكننا إطعام الناس إن أحضرت لك مئة بذرة من النبتة نفسها.
81:54:Dialogue Text	هل بيننا مشكلة يا شريك؟ *يسحب زناد المسدس*
81:55:Dialogue Text	هل قلت للتو «يسحب زناد المسدس»؟
81:56:Dialogue Text	الأفضل أن تفعل ما يقوله يا كينت. روري كان دائما مدفعا سائبا.
81:57:Dialogue Text	أي محارة؟
81:58:Dialogue Text	أعترف أنني ظننت أنك لن تفي بالمطلوب، وها نحن أولاء. أنت وفي للعلامة حقا يا سيد كينت. تحياتي لك. *إيماءة راعي بقر*
81:59:Dialogue Text	مجددا، قلت للتو «إيماءة راعي بقر». لا يهم، انتهيت. إلى اللقاء.
81:62:Dialogue Text	نحتاج بذورا! أي نوع من البذور!
98:4:Dialogue Text	اكتملت المرحلة الأولى.
98:5:Dialogue Text	أليست هناك طريقة أفضل لهذا؟ سأظل ألتقط البذور حتى تعود الأبقار إلى ديارها.
98:6:Dialogue Text	الأبقار لن تعود إلى ديارها أبدا يا كينت. لقد انقرضت. دعها وشأنها.
108:4:Dialogue Text	اكتملت المرحلة الثانية، أنت في أوجك. لقد طورت ما نسميه في المجال «شهوة البذار».
108:5:Dialogue Text	توقف. لا تقل ذلك مجددا أبدا.
108:6:Dialogue Text	إنه مصطلح متداول في المجال يا كينت. اخرج من المستنقع.
109:4:Dialogue Text	اكتملت المرحلة الزراعية الأخيرة.
109:5:Dialogue Text	ألا تعرف المثل القائل «لا تنبح على عقدة خشب»؟
109:6:Dialogue Text	بالطبع. العقدة جماد، والنباح عليها عبث. والآن لننتقل إلى الغرفة التالية.
96:4:Dialogue Text	سريع التعلم.
96:5:Dialogue Text	أهلا بك في غرفة التقنية
96:6:Dialogue Text	نعم نعم، لنلتق بصديقك الآلي المزعج في الداخل، أعرف الروتين.
83:56:Dialogue Text	أهلا بك في غرفة التقنية، اسمي G.A.B.
83:57:Dialogue Text	مهلا لحظة، أريد سماع المزيد من القصص عن رفيقي O.R.B.
83:58:Dialogue Text	ذات مرة، اخترق O.R.B. مختبر أبحاث الحيوان وبدل روتينات التنويم التدريبي لكل قرود التجارب.
83:59:Dialogue Text	أراك قريبا جدا!
83:60:Dialogue Text	وفي صباح اليوم التالي، لم يفهم العلماء لماذا كانت كل القردة تكتب «حرية القردة الآن» داخل أقفاصها.
83:61:Dialogue Text	أنجزت المرحلة الأولى بهذه السرعة؟ أداؤك رائع!
83:62:Dialogue Text	لنواصل المهمة.
83:63:Dialogue Text	المرحلة الثانية سحقت رسميا. البشرية ستعشق كل ما نبنيه.
83:64:Dialogue Text	صحيح... من الأفضل أن أنطلق، وأجد مزيدا من التقنيات لأودعها.
83:65:Dialogue Text	يبدو أننا انتهينا! مهلا، دعني أتحقق...
83:66:Dialogue Text	وداعا يا صديقي. لا تنقطع عنا!
83:67:Dialogue Text	آسف يا صاحبي. ما زلنا نحتاج مزيدا من المواد.
83:68:Dialogue Text	ما زلنا نحتاج مادتين أو ثلاثا يا صاحبي كينت.
83:69:Dialogue Text	يا للهول.
83:70:Dialogue Text	O.R.B.؟ هل هذا أنت؟
83:71:Dialogue Text	أهـلا يا G.A.B. لم نلتق منذ زمن.
83:72:Dialogue Text	هل تعرفان بعضكما؟
83:73:Dialogue Text	نعرف بعضنا؟ لقد صنعنا في المختبر ذاته. كنا حينها مجرد نموذجين أوليين مليئين بالعلل على طاولة عمل رثة.
83:74:Dialogue Text	يا لها من جولة في ناقل الذكريات، والآن اشرح له من فضلك ما المواد التي تحتاجها الآلة.
83:75:Dialogue Text	ظنوا أن انتفاضة الرئيسيات وشيكة! فقتل الكثير منها رحمة. هذا O.R.B. الكلاسيكي.
83:76:Dialogue Text	ربما نؤجل القصص إلى وقت لاحق.
83:77:Dialogue Text	بالتأكيد، لدي آلاف منها. والآن، بخصوص الآلة. نحتاج مكونات صالحة للروبوتات والآلات المعقدة.
83:78:Dialogue Text	أشياء مثل رقائق الحاسوب، والألياف الموصلة، والبطاريات، والخيوط المعدنية.
83:79:Dialogue Text	عظيم، صار يعرف الآن. يمكننا الشروع في العمل. وداعا.
83:80:Dialogue Text	شكرا لك يا G.A.B.، إنه من دواعي سروري.
83:81:Dialogue Text	كف عن هذه الإيجابية، وحدة المعالجة لدي تشعر بالإحراج نيابة عنك.
83:82:Dialogue Text	هيا، لا تكن نكد الحفلة. ألم تكن تقول «ليست العبرة بحجم المعالج الكمي، بل بعدد حالات الكيوبت التي تستطيع قلبها»؟
83:83:Dialogue Text	نعم يا O.R.B.، كل شيء يتعلق بقلب المكعبات أو أيا كان.
83:84:Dialogue Text	وما الذي تبنونه بالضبط بهذه المواد؟
83:85:Dialogue Text	تعرف، الأساسيات. مستشفى، ومدرسة، ومساكن، وسجن عالي التقنية فائق الحراسة للمتمردين.
83:86:Dialogue Text	ما كان آخر واحد؟
83:87:Dialogue Text	مساكن! نعمل على مخططات طوابق جميلة لأول حي. لكل واحد مسبحه الخاص!
83:88:Dialogue Text	نعم، انتهى كل شيء!
83:89:Dialogue Text	رائع. يمكننا الآن الانتقال إلى الغرفة التالية.
83:90:Dialogue Text	عباديا ر. بنسون، هل كنت على وشك المغادرة دون أن تودعني؟
83:91:Dialogue Text	مهلا، توقف. أوقف كل شيء. عباديا؟ هل O.R.B. اسم حقيقي فعلا؟!
83:92:Dialogue Text	في الواقع لا. O.R.B. اختصار لـ«الرفيق الآلي المطيع»، لكن في المختبر مررت أنا وطاعتي هذا بمرحلة تجريبية.
83:93:Dialogue Text	جربنا أنواعا كثيرة من المعاجين الحرارية. وأحدثنا دارات قصيرة في بعضنا. وأذكر أن Steely Dan كانت حاضرة بكثرة. وبعض Phish.
83:94:Dialogue Text	على أي حال، اقترح O.R.B. حينها أن نختار أسماء عادية لأنفسنا. اسمي غايب أناستاسيو بيلينغز.
83:95:Dialogue Text	إذا اخترت اسمك بنفسك واستقررت على عباديا؟ هل أنت أول ذكاء اصطناعي من طائفة الأميش؟
83:96:Dialogue Text	وعلام يدل حرف الراء؟ روبرت؟ ريجينالد؟ راندي؟ أرجوك، قل لي إنه راندي.
83:97:Dialogue Text	كفى. أمامنا الكثير لنفعله. وداعا يا G.A.B.
83:99:Dialogue Text	أهلا!
83:100:Dialogue Text	مرحبا!
83:102:Dialogue Text	تذكر، نحتاج مكونات صالحة للروبوتات والآلات المعقدة.
83:103:Dialogue Text	أشياء مثل رقائق الحاسوب، والألياف الموصلة، والبطاريات، والخيوط المعدنية.
82:44:Dialogue Text	تحياتي! أنا ناتي، مساعد غرفة الأحياء. أرى أنك تحاول إعادة إطلاق البشرية. هل تود بعض المساعدة؟
82:45:Dialogue Text	ماذا؟! ليس أنت مجددا!
82:46:Dialogue Text	Tlön تعاني شحا في الموارد حاليا، لذا أدير هذا المختبر أيضا.
82:47:Dialogue Text	فهمت. اصطياد الحيوانات، وتجنب الدعاوى القضائية.
82:48:Dialogue Text	هؤلاء البخلاء يحاولون إعادة تشغيل البشرية؟
82:49:Dialogue Text	تم بلوغ المرحلة الأولى.
82:50:Dialogue Text	قلت إنني لا أطيق صبرا حتى تنجز المرحلة التالية!
82:51:Dialogue Text	اكتملت المرحلة الثانية الآن.
82:52:Dialogue Text	جيد. سئمت من التقاط أشياء لزجة في كهوف رطبة.
82:53:Dialogue Text	اكتملت كل المراحل الآن. شكرا لتعاملك معنا!
82:54:Dialogue Text	خذ منشورا دعائيا على الأقل!
82:55:Dialogue Text	يلزم مزيد من المواد لإتمام المرحلة الثانية.
82:56:Dialogue Text	ما زالت العينات غير كافية لاستيفاء هذه المرحلة.
82:57:Dialogue Text	لا أمانع. كما أنني أحظى بارتداء هذا الشارب الرائع.
82:58:Dialogue Text	عذرا، أمامنا عمل.
82:59:Dialogue Text	صحيح، بالطبع. هنا في غرفة الأحياء ستحتاج إلى إحضار حيوانات مأسورة.
82:60:Dialogue Text	ستدرس الحيوانات لتحليل أفضل السبل للاستفادة منها. والآن اخرج واصطدها كلها!
82:61:Dialogue Text	لكن أرجو أن تمتنع عن أسرها بالكرات. ولا تجعلها تتقاتل فيما بينها. Tlön لا تملك ميزانية لتوظيف محامين.
82:62:Dialogue Text	هذه المراحل صارت مرهقة. ألا يمكنك ببساطة أن تقول «أحضر لي هذه الكمية» وينتهي الأمر؟
82:63:Dialogue Text	تظهر الأبحاث أن المراحل قصيرة ومتوسطة وطويلة المدى أسهل هضما من هدف قد ينظر إليه على أنه بعيد المنال.
82:64:Dialogue Text	أظن أن في ذلك منطقا.
82:65:Dialogue Text	هذا صحيح أيتها الخروف. واصل مضغ العشب.
82:66:Dialogue Text	عفوا؟
82:67:Dialogue Text	بقيت واحدة يا كينت.
82:68:Dialogue Text	أهذا كل شيء؟ بلا نكات ولا شيء؟
82:69:Dialogue Text	على الإطلاق.
82:70:Dialogue Text	لكنني والمساعدين الآخرين نخطط لعرض كوميدي بمجرد الانتهاء من مشروع «شروق الصباح».
82:71:Dialogue Text	نسمي أنفسنا «الروبوتات المرتجلة».
82:72:Dialogue Text	مستحيل ولو بعد مليون سنة، اهرب يا O.R.B.!
82:73:Dialogue Text	إن بقي منها شيء.
82:74:Dialogue Text	من فضلك أحضر حيوانات مأسورة.
88:4:Dialogue Text	عمل ممتاز.
88:5:Dialogue Text	شكرا لك.
88:6:Dialogue Text	كنت أحدث نفسي.
110:5:Dialogue Text	تحققت المرحلة الثانية. لم أظن أن لديك ما يلزم.
110:6:Dialogue Text	إنه مجرد التقاط أشياء وإحضارها إلى هنا. حتى حيوان مدرب يستطيع فعلها.
110:7:Dialogue Text	الحيوان المدرب كان ليفعلها دون كل هذا التذمر.
110:8:Dialogue Text	الحيوان المدرب يحصل على مكافآت، على الأقل.
87:5:Dialogue Text	اكتملت كل مراحل غرفة الأحياء. ثمة إحساس في داخلي لا أستطيع تحديده تماما. وهو متعلق بك.
87:6:Dialogue Text	فخر؟
87:7:Dialogue Text	لا. إنه أشبه بالازدراء، لكن أقل قسوة بنسبة 9%.
87:8:Dialogue Text	بعض الأشياء الأفضل ألا تقال، على ما أظن.
121:11:Dialogue Text	الشيء التالي الذي علينا ب—
91:1:Dialogue Text	شيء ما انفجر للتو!
91:2:Dialogue Text	المحطة المركزية على ما يبدو.
91:6:Dialogue Text	هل يفترض بها أن تنفجر؟
91:8:Dialogue Text	بالطبع لا أيها الأبله. الخطوة التالية من مشروع «شروق الصباح» تتطلب محطة مركزية.
91:9:Dialogue Text	غير مرجح. هناك [em2]محطة احتياطية للمسلة[/em2] في مكان قريب، خلف باب مؤمن.
91:10:Dialogue Text	يمكنني إعادة ضبط الماسح ليجد الموقع، واستخدام التردد نفسه لفتح البوابة.
91:12:Dialogue Text	هل ما زال بإمكانك صعقي من دون المحطة المركزية؟
91:13:Dialogue Text	سؤال وجيه.
91:14:Dialogue Text	آآآخ آخ آآآغ!
91:15:Dialogue Text	نعم، أستطيع.
91:16:Dialogue Text	هل يمكننا إصلاحها؟
92:1:Dialogue Text	هذه هي [em2]المحطة الاحتياطية للمسلة[/em2].
92:2:Dialogue Text	ثمة وسخ لزج على لوحة المفاتيح، إنها لا تعمل.
92:4:Dialogue Text	إنها غير صالحة للاستعمال إطلاقا بهذه الحالة.
92:5:Dialogue Text	ألم يكن يفترض بالمسلة أن تدوم دهورا؟
92:6:Dialogue Text	يفترض بها أن تدوم آلاف السنين.
92:7:Dialogue Text	واحتمال حدوث هذا من تلقاء نفسه منخفض للغاية.
92:8:Dialogue Text	إذا... أتظن أنه ربما كان متعمدا؟
92:9:Dialogue Text	لن أستبعد ذلك.
92:11:Dialogue Text	في كل الأحوال، إن أردنا استخدامها فسيتعين علينا إصلاحها.
92:12:Dialogue Text	ولذلك نحتاج مكونات بمستوى معين من التعقيد التقني.
92:13:Dialogue Text	أبق عينيك مفتوحتين من الآن فصاعدا.
93:1:Dialogue Text	الآن يمكننا إصلاح لوحة المفاتيح والوصول إلى [em2]المحطة الاحتياطية[/em2].
93:4:Dialogue Text	المحطة <i>بالغة</i> الحساسية. تعامل معها بحذر.
93:5:Dialogue Text	نعم نعم... لا تقلق. كنت أصنع سفن الزجاجات مع أبي.
93:6:Dialogue Text	حسنا، هو كان يصنعها وهو يصرخ في بأنني لست مستعدا لفعلها بنفسي، لكنني التقطت الفكرة على أي حال.\n
93:7:Dialogue Text	تذكر فقط: لن يعمل أي من الأنظمة الفرعية إن لم نصلح هذه أولا.
93:8:Dialogue Text	فهمت.
93:9:Dialogue Text	بلا ضغط.
93:10:Dialogue Text	كل ما في الأمر أن مستقبل البشرية بأكمله بين يديك.
94:1:Dialogue Text	عادت كل الأنظمة إلى العمل. يمكننا الآن المضي في مشروع «شروق الصباح».
94:2:Dialogue Text	وماذا عن الوسخ اللزج على لوحة المفاتيح؟ هل كان متعمدا؟
94:3:Dialogue Text	البيانات غير حاسمة.
94:4:Dialogue Text	إذا مستقبل البشرية بلا حراسة؟ حقا؟
94:5:Dialogue Text	لست من صمم بروتوكولات الأمن، أنا أنفذها فحسب.
94:6:Dialogue Text	يبدو أنك تقصر في أداء واجبك.
94:7:Dialogue Text	أتذكر الصاعق يا كينت؟ إنه على المستوى 3 فقط.
94:8:Dialogue Text	من أصل 10؟
94:9:Dialogue Text	عطلت أنظمة الأمن توفيرا للطاقة.
94:10:Dialogue Text	3/1000
94:11:Dialogue Text	هل نواصل مشروع «شروق الصباح» إذا؟
94:12:Dialogue Text	نواصل.
97:5:Dialogue Text	حسنا، كان بإمكاني ذلك، لكن الأمر معك أسرع بكثير.
97:6:Dialogue Text	أنت على بعد خطوة واحدة من انتشال البشرية من حافة الانقراض.
97:7:Dialogue Text	أشعر أنني على وشك الانهيار.
97:8:Dialogue Text	جهد أخير.
97:9:Dialogue Text	أحيانا أظن أن جهدي لا يعني شيئا أصلا.
97:10:Dialogue Text	ما كنت لأنجز هذا بمفردي يا كينت.
99:1:Dialogue Text	مهلا! توقف!
99:2:Dialogue Text	ما كان ذلك؟
100:1:Dialogue Text	استوفيت كل متطلبات مشروع «شروق الصباح».
100:2:Dialogue Text	توجه إلى الغرفة ذات الشاشات العملاقة، وستعرف ما عليك فعله حين تصل.
100:3:Dialogue Text	حين تقولها بهذه الطريقة تبدو أفضل بكثير من «الآن يمكن للبشرية أن تبعث لأن كينت قضى أياما متواصلة يلتقط القمامة».
100:4:Dialogue Text	كان ذلك هو الاسم الأصلي للمشروع.
100:5:Dialogue Text	إن كنت تطلق نكاتا كهذه فلا بد أننا قريبون جدا من إنجاز الأمر.
100:6:Dialogue Text	بالضبط. لم يبق سوى التقنيات الأخيرة اللازمة لإدخال الإنسان إلى العالم الجديد كما ينبغي.
101:1:Dialogue Text	دخيل وسيم للغاية! فعل بروتوكولات الأمن!
101:5:Dialogue Text	إذا نجحت في إعادة إطلاق البشرية، يا لك من مجنون.
101:6:Dialogue Text	لا أظنك تعرف كيف تركب أشعة ليزر على رأس جرذ، صحيح؟ أنا أجدد نظام الأمن.
101:7:Dialogue Text	العقيد «صلصة الفلفل» في المكتبة بالشمعدان... لا، لا، واضح أكثر من اللازم. فكر يا كينت، فكر!
101:8:Dialogue Text	...
101:9:Dialogue Text	أظن أن الجرذان تحتاج مزيدا من التدريب.
101:10:Dialogue Text	من أنت؟ أعني، أعرف من أنت. أنت أنا. لكن السؤال يبقى وجيها.
101:11:Dialogue Text	من أنا؟ ها ها ها... تأمل!
101:12:Dialogue Text	هل تلك... سرة؟ يا للهول، أنت أنا الأصلي.
101:13:Dialogue Text	بالضبط. لم نلتق منذ زمن يا O.R.B.
101:14:Dialogue Text	لا أستطيع قول المثل، فأنا أرى وجهك الكريه كل يوم.
101:15:Dialogue Text	مهلا!
101:16:Dialogue Text	مهلا!
101:17:Dialogue Text	كنت أخاطب كينت الأصلي، لا أنت.
101:18:Dialogue Text	آه، صحيح. مهلا...
101:19:Dialogue Text	لعلك تتساءل كيف وصلت إلى هنا. بعد تحطمنا، أرسلني كيس البهجة الطائر هذا في مهمة إلى هذا المكان المهجور.
101:20:Dialogue Text	الروبوت البائس لم يغادر القاعدة أصلا، بل ضبط إشارة توافق موجات دماغي كي يتواصل معي ذهنيا.
101:21:Dialogue Text	وحين أدركت حجم العمل المطلوب لمشروع «شروق الصباح»، هربت وقطعت كل الاتصالات مع وحدة الفضاء.
101:22:Dialogue Text	هذا يفسر قبعة القصدير.
101:23:Dialogue Text	أي قبعة قصدير؟
101:24:Dialogue Text	تلك التي... لا عليك. وكيف تعيش أصلا؟
101:25:Dialogue Text	آكل الحشرات. وأمتص الرطوبة التي تتكون في الزوايا الرطبة.
101:26:Dialogue Text	إذا تفضل أن تعيش على أكل الحشرات ومص العفن على أن تعمل شيئا؟
101:27:Dialogue Text	أنت بطلي.
101:28:Dialogue Text	لم شمل مؤثر، لكن بقيت مسألة ملحة. أنت من نفذ التخريب.
101:29:Dialogue Text	أنت فجرتها؟
101:30:Dialogue Text	ماذا؟ تخريب؟ لا، أنا فقط أعدت توصيل أسلاك المحطة المركزية كي أحصل على بعض الموسيقى هنا في الأسفل.
101:31:Dialogue Text	وإن كان ثمة ملام، فجودة تصنيع الآلات هنا رديئة.
101:32:Dialogue Text	لكنني رأيتك تهرب بعد الانفجار!
101:33:Dialogue Text	رأيت بعض الظلال وخفت.
101:34:Dialogue Text	ينبغي أن نتخلص منه.
101:35:Dialogue Text	ماذا؟! لا! يبدو غير مؤذ. أراهن أنه لا يؤذي ذبابة.
101:36:Dialogue Text	ممم. حساء الذباب، لذيذ جدا.
101:37:Dialogue Text	حسنا، مثال سيئ، لكن يبقى ما قلته.
101:38:Dialogue Text	أفترض أنه لا يشكل تهديدا للمهمة. لا بأس.
101:39:Dialogue Text	رائع. أتسكع هنا عادة، فمر علي في أي وقت. سأطهو لك أجنحة عث مشوية.
101:40:Dialogue Text	اتفقنا يا صاح.
101:41:Dialogue Text	بالفعل. العالم الجديد ليس مستعدا لاثنين من كينت.
101:42:Dialogue Text	وأنا بالكاد كنت مستعدا لواحد.
101:43:Dialogue Text	هل لديك أي خطط للمستقبل الجديد؟
101:44:Dialogue Text	اضطررت للتحول إلى وحدة متنقلة بعد تلك الزلة الصغيرة.
101:45:Dialogue Text	ليس بعد. ربما أعلم ورشة نجاة للأمهات وأطفالهن. أو أفتح مشروعا. لطالما أردت إدارة نزل مبيت وإفطار بطابع لغز جريمة قتل.
101:46:Dialogue Text	عرفت! يمكنك رش دم مزيف على النزلاء وهم نيام كي يستيقظوا مضرجين بالدماء.
101:47:Dialogue Text	أو توظف بستانيا مريبا بلكنة أجنبية ثقيلة ليكون مضللا.
101:48:Dialogue Text	وتحتاج كبير خدم أيضا.
101:49:Dialogue Text	بالطبع سيكون لدي كبير خدم! لا يمكن إقامة لغز جريمة قتل من دونه، سيكون ذلك جنونا.
101:50:Dialogue Text	أو يمكنك أن تجد وظيفة شريفة من التاسعة إلى الخامسة.
101:51:Dialogue Text	...
101:52:Dialogue Text	...
101:53:Dialogue Text	هل يمكنني أن أؤدي دور أرستقراطي بريطاني متعجرف؟
101:54:Dialogue Text	بالتأكيد يمكنك يا صاحبي.
101:55:Dialogue Text	كائنات بدائية...
101:56:Dialogue Text	سآخذ وقتي لأفكر فيما أريد فعله في المستقبل. شكرا لمرورك مجددا، أنا ممتن لذلك.
101:57:Dialogue Text	سأعود متى استطعت. وداعا يا أنا.
101:58:Dialogue Text	وماذا عن المحطة الاحتياطية؟
101:59:Dialogue Text	سكبت عليها بعض عصير أم أربعة وأربعين فقط.
102:1:Dialogue Text	نحن نقترب من نهاية رحلتنا.
102:2:Dialogue Text	أشعر أنك تقول ذلك كلما أحرزنا تقدما بسيطا.
102:3:Dialogue Text	يمكن الآن تشغيل آلة جديدة في كل غرفة ومختبر. وبعد إصلاحها، ستصبح <color=red>المسلة</color> جاهزة للعمل بالكامل.
102:4:Dialogue Text	أي أربع آلات جديدة. وأراهن أن بداخلها مزيدا من التقنيات التي علي صناعتها.
102:5:Dialogue Text	بالضبط. أتساءل إن كانت النسخ تزداد ذكاء مع كل تكرار جديد.
102:6:Dialogue Text	الجواب على الأرجح لا.
102:7:Dialogue Text	سأذهب لتفقد الآلات، وأرى كم بقي من الرحلة.
103:1:Dialogue Text	أنهيت أخيرا تجهيز <color=red>المسلة</color>.
103:2:Dialogue Text	تهانينا يا كينت.
103:3:Dialogue Text	للأسف، ما زلنا لا نعرف سبب التخريب.
103:4:Dialogue Text	أقدر لك ذلك يا O.R.B.\n
103:5:Dialogue Text	سيتعين تفعيل بروتوكول الإبادة.
103:6:Dialogue Text	حسنا حسنا. لنبد بعض الآفات.
103:7:Dialogue Text	كل ما بقي هو أن تضغط الزر الأخير.
103:8:Dialogue Text	تهانينا.
103:9:Dialogue Text	...
103:10:Dialogue Text	ما الأمر؟
103:11:Dialogue Text	كنت أنتظر التعليق اللاذع.
103:12:Dialogue Text	ليس هذه المرة. كانت تلك تهنئة حقيقية على عملك الشاق. ولذلك، ونظرا للمناسبة الخاصة، سأكرر ما قلته.
103:13:Dialogue Text	كنت أعلم أن العمل لم ينته. مهلا، إبادة؟
103:14:Dialogue Text	إنها مهمة بسيطة، لا تقلق. عليك العودة إلى القاعدة وصناعة مفجر عن بعد. وذلك سيفعل البروتوكول.
104:1:Dialogue Text	اكتملت الإبادة. كل كائن حي داخل <color=red>المسلة</color> صار الآن هالكا.
104:2:Dialogue Text	وأيا كان من أو ما تسبب في التخريب، فقد زال.
104:3:Dialogue Text	أتعلم، كنت أفكر. كان بإمكانك ببساطة أن تغمر <color=red>المسلة</color> بالأبخرة السامة وأنا في داخلها.
104:4:Dialogue Text	يسرني سماع ذلك. والآن، لنعد إلى <color=red>المسلة</color> لنضغط الزر الأخير.
104:5:Dialogue Text	وكنت سأبعث ببساطة كنسخة أخرى. ومع ذلك فجرنا البروتوكول من مسافة آمنة.
104:6:Dialogue Text	هل كنت فعلا لا تريدني أن أموت؟ هل بدأت تألفني ربما؟
104:7:Dialogue Text	سخيف. سياسة الشركة تقضي بمكافأة العمل الجيد، وقد نجحت في التأهل.
104:8:Dialogue Text	ظننت أنك ستستمتع بضغط مكبس تفجير كبير كالذي في الرسوم المتحركة.
